target,features_1,features_2,features_3,features_4,features_5
0,0.47160280805089,0.496060452135797,-1.23296517546239,1.91111770264965,0.422286832549266
0,-1.78127439708325,1.05508964050649,1.18522566022073,0.488964938624848,0.795356217193324
1,-0.277085858423045,0.18313399224335,-0.373209922097945,0.422217707985839,0.317984094354404
0,-1.22754017088887,-0.749953450434775,-1.19759811246747,0.203342979922275,0.484556966464619
1,-1.76589040043774,-1.30744828786428,-0.526367208134024,0.196639509611679,-0.525330238530083
1,0.171402252947191,-0.903272544728918,-1.43185436476009,-0.145109196167449,-1.18389787675893
0,0.0620908951980078,0.336904741125843,-0.255864660042045,-1.13234859917158,0.401636663840322
0,-0.176645726325647,0.332536713307071,-0.684779516190385,-0.868686160472006,-1.02954163988177
0,-1.15073445185878,0.966005332590749,1.81585663111423,-0.258367797583622,-0.511643718696674
0,0.476334415879274,-1.24390029090492,1.01394952689023,1.61499537696256,2.04896517294628
1,0.0384146904966546,-0.823692596676045,-2.08396806903798,0.633952988661686,-0.283717461139721
0,0.0483041103141124,2.08875565699858,0.949226736602522,0.737124524763534,0.528151112277532
0,-0.328003194603194,-0.282627063295591,-0.91639083180071,1.41373210394758,1.55495261067332
0,-0.0270552468929863,1.71581991976088,0.42622462009474,1.31514106629642,0.514797232787694
0,-1.60558340899189,0.807346937849166,0.274022177424627,0.14676895465688,1.38658898120691
0,-0.2021628381078,1.03947986902716,1.08386094116417,1.31877923231592,0.490670652001838
0,-0.79249939837762,0.801270956969873,-0.0159368639481018,0.337085598178887,1.41375096571936
0,-1.1137608519036,-0.223690126771822,1.78012867768949,2.63647032436272,1.71323636153079
0,-1.18485042700446,0.438851611279532,-0.246096475836385,0.614138677697325,0.377159446584127
0,-0.0332773608221218,2.49195382489707,1.31505181413159,2.38259081575526,0.31893459995029
0,-1.87608910943371,0.606371650323379,0.610865987664122,0.301633724926471,-0.41967688288156
0,0.965228726300834,1.27736587452352,0.655918085525299,1.41204390596692,0.5731138163435
0,0.390371701125842,0.569234339847384,0.993077167989007,0.865512250275709,0.285122433542811
0,-0.0835248875511108,0.775966123511101,0.122407664508039,-1.04509232006179,-0.20967871549904
0,-0.0708702402932805,0.90056884156638,-0.462635577772201,0.0275622078159167,1.29595438750553
0,-0.813323643440666,0.740333887069639,-1.17267047770454,0.935298308446931,0.358220265690022
0,1.0809422313807,1.33018485987268,2.18788068578333,1.55701741663347,1.92527664771526
0,-0.297775894323138,0.409979177248759,-0.594093831274651,-0.481493190902273,-0.20024233146508
0,-0.180853928675405,2.64803611594648,0.81710170534066,0.709363692402446,1.51655943137983
0,0.791349317105301,-0.695744816001412,0.474803304532136,0.951216763171273,0.206581956805705
0,0.314498486101433,2.89933781120787,0.758844756131591,0.209696280498329,0.676410760461174
0,-0.512585497694687,1.01101313049697,-0.129448538983511,1.80761171571324,1.75498171350979
0,-0.109963625424259,1.60451038750328,-0.0561839274415613,0.134206830894829,0.0911909960369223
0,-1.17970657033292,-0.709982810409718,0.156256887483431,2.22745872906472,0.59639184049872
0,-1.09362102590833,0.441667037336081,1.413731019313,0.619666525488167,2.415224336153
0,2.30611963664798,1.15268924926673,-0.133359669453682,1.15631523452258,1.57709902864151
0,1.70570099085347,1.77371591551798,0.938238913814138,-0.364347004196351,-0.0162353565608423
0,-0.108700817255965,-0.512860439962072,0.156918485821594,0.287596809697826,1.07222607834261
0,-1.14447809327017,0.934538668591263,-0.0407185153361366,0.161743357332565,0.139140431439632
0,-1.20726197383979,-0.603549807964917,-0.835820803028926,1.01615600909304,1.27642479368032
0,-0.118105823673546,1.02558399111158,0.455073682729814,2.02946113230375,2.23039692337706
0,0.900185649250809,1.68299046886013,0.431848863172733,0.817584503152596,-0.7789155680386
0,-1.33596621150604,0.557350168244812,-1.04783071701411,0.398472266613845,1.40784830824516
0,-1.89707016422436,1.54111905973588,0.914338992814581,2.04574706516818,2.2864529948956
0,-1.18929220212195,1.38693323765065,-0.101768958166585,1.46067122627064,0.841144148103038
0,0.185306334185787,0.467542011421662,0.338699892277734,1.34561274273908,2.3419991086241
0,0.497918494422793,1.41133885013046,0.92328705848769,1.55921991690872,1.00029403852092
0,0.108468380679429,-0.0634094738126487,-0.685427965427208,0.655596065805017,-0.543287829953662
0,-0.56001801721326,-0.578122410946859,-0.686918106519492,-0.796702246886984,-1.78039881504284
0,0.46473303876185,1.98349122490361,1.07757815342229,1.66950536666803,0.600683064771118
0,-0.644862449483913,0.338767257297784,-1.4855680553326,-0.0300777266750296,1.00098983943896
0,0.895655957532487,1.30529428425842,1.27413971908627,0.663120816026667,0.924994606843386
0,-0.840884189355176,2.06265371972461,2.78764799945246,1.75217759658082,1.34232050098732
0,0.654598385988812,1.78275201914671,1.30901348617441,0.741529883805166,0.148992947311977
0,-0.762188961598681,0.965835548020162,0.0513379741199971,0.702837738614042,0.734280713040023
0,0.0245830640780887,2.10983279837065,1.01772250104089,1.21923405882971,-0.68587484057987
0,0.694506947870587,1.75459897298993,-0.146439572373475,1.51064669876094,0.137592146578714
0,1.21504417014027,1.82038370137344,2.13629611048541,0.995860335274434,0.0264674957094918
0,-1.13755744273072,0.289681020750197,1.08961044532172,1.42239128959166,1.28331018529755
0,1.11574897282732,0.80897856245811,0.993316390449021,0.821884527638101,0.657019235570911
0,0.839190487212184,1.97375921448726,-0.158881794286593,0.717195998646138,-0.419715080610807
1,-0.420163316887102,-1.40210189438986,0.00688654686312681,0.334032667655906,0.0659497594725409
1,-0.28319176054237,-0.290619377045614,-0.757855542516872,-0.892222824606301,-0.875101918835437
0,-0.726036624489618,-1.01359185225739,-0.419259320184118,0.693818234629449,-0.0240324714538263
0,-0.0519783497928027,1.76136303466521,0.273559299092634,1.58764317111881,1.62262415819913
0,0.146156353614406,1.50797117157897,-0.351831417967653,0.813991377086048,0.729383314113467
0,0.0393180083834016,0.903141643647671,-0.0255637194414658,2.3618927946597,1.38987711029866
0,0.749416161121531,1.00208516823649,0.160302063856318,0.495942955988352,1.35062017987208
0,0.663729552625932,-1.47470799242803,-1.84026154381246,-0.354463094511477,0.417650760120599
1,0.59245369860085,0.66581190476995,0.378443845703375,-1.27503225316138,0.182174174007623
0,-0.712100827584841,-1.08003829740656,-0.0163528934435849,1.64790387415731,1.44280602254367
