target,features_1,features_2,features_3,features_4,features_5,features_6,features_7,features_8,features_9,features_10,features_11,features_12,features_13,features_14,features_15,features_16,features_17,features_18,features_19,features_20
1,-1.54911942424707,0.364561983726755,1.54565431424205,0.513366876151651,0.551611313944827,0.864910122030849,-1.0478188948597,-0.53519571288862,1.54904443156716,1.34067499682839,0.769924227363033,-0.903911178676651,-1.41438647780508,-1.18241691277731,0.245995399752194,1.56821400877832,-0.932794958400836,-0.12930755072959,-1.60332764659958,-1.20080852201248
1,-1.55701314038465,0.075523982063222,0.297934138348569,0.291627906354679,1.0127747159849,0.356727258866378,1.55234308927591,1.79799648383944,1.73458427990663,0.563673792525533,-0.727737123430612,0.384788360836648,-0.723904389540443,-1.36734357066671,-0.473456261291267,-1.3711999492721,-0.469867327303486,0.652341974870879,1.07926251286952,0.147718588298497
0,-0.704879988128818,-0.814160802577488,0.17589920861121,0.468268407799154,0.993096420173773,-0.174750257076023,0.217218768204232,-0.278021941236887,-1.59746245101486,-0.0945633843408935,1.02966625073508,-0.0475862289803023,0.0696006183931936,0.233122380466342,-1.60064812920731,0.120095438323049,0.499476319919118,-0.0588311542879825,-0.841178143703245,-0.390192680525156
1,-2.34254036737776,-1.96109024450766,-1.50423500602404,-0.11035365738811,0.477039428300939,0.135130837498488,-0.515906980439942,0.0373919409032714,0.41539683829428,0.716895626663923,-0.819333775476334,-1.2429325110913,-1.0182228085984,-1.15063203770736,0.943506524866958,0.733863108889823,1.40644551640562,2.21695180872552,1.2584663715634,1.04133349944547
0,0.193561643613342,0.704062100133527,0.213370218920412,-0.290469497738056,0.155915150985,0.335236290436598,1.63688142041119,1.59907990782195,0.486536198139098,2.03753845440766,0.398726862451723,0.263137647701091,0.337213527766445,-0.485248438575984,1.81808973519748,0.798863163348053,0.615739122237915,-0.376474177250303,0.566014590213501,1.93321813707236
1,-0.357651597108064,-0.212684039452944,0.305497874671374,-1.03085891940764,-0.935728300459435,-0.791833532299816,-0.327371620910825,-1.72317275896331,-0.720703055510922,-0.267288869867465,-0.374375347811956,0.356173839980747,0.00649211310626305,0.994900081179382,0.25987831424108,0.215480961359922,0.623480451462209,-0.270377327803474,-0.108237588555278,-0.0502912456304413
0,0.651136925645575,0.487094136390005,-0.818665517617504,0.817310417622919,0.4311397569023,-0.0733260371164406,-0.907435700821781,-0.168911268288992,-0.469837868957673,-0.510173955040688,-1.03786561481337,-1.8736948376445,-1.16551726080588,0.0190763828240846,1.10218490252916,0.889899002762503,1.7929123699041,0.567722883656499,-0.123485474654833,1.35934308022661
1,0.176329802569022,-0.428576634901152,0.871080045674832,0.107001937479177,0.153708454922711,2.00349185135345,0.999373366573167,-0.131840869191546,1.72327129391952,1.52294282728934,0.926220898603083,2.10221281251553,1.36529785672536,0.507428404256672,-0.656186269685484,-0.711814429283311,-1.64936049991661,-0.381576894627011,0.052532417804925,-0.636817748677956
1,-0.15740055677146,1.37187818148894,2.7438412641504,1.86157420060409,0.239056940996278,0.205967787456817,-1.52662166771788,-0.688762800227831,0.77010496665663,-0.205839192160052,0.478416567889915,-1.68868014331626,-0.0831598748960801,-0.838440366093443,-0.0263111866639549,-1.3795940528029,0.101781194373942,0.0443283834168844,1.01478598637441,0.403393948389462
0,-1.08596451836708,-2.27816862485444,-2.1146584893651,-1.14353980738471,0.321525835533718,-0.785639646541909,-0.875063821873132,-0.0518657007184587,0.407403583045087,-1.0872516679541,-0.16932466738024,-1.50024346955737,0.188641016843455,0.318914781767445,1.84684613042414,-0.0555632468873396,-0.0231639817193124,-0.196038241850252,0.543875785883827,0.397762816006513
1,0.957629384173704,1.15121435080144,-1.49964014585277,-0.578244022890334,0.941144062231105,-0.40776028729111,0.317387740463738,1.03008133629114,0.950155619470023,0.423545889058346,0.925851305845741,1.53659048147445,1.19491124288487,0.926312531232292,1.46967034334521,0.590551745035968,-0.0939975454443166,1.1648189662609,1.87725335463818,1.98374676386932
0,0.251023627165736,0.896849309927609,0.541185161284285,1.67192048261146,1.06431566501483,0.149356732215216,0.519547625744706,-0.420023587635088,0.774500394438456,0.756702689217778,1.11201363382757,0.620319295372829,1.04666440817988,0.408106048137835,-0.273054018319378,0.28424531721302,0.598341062696292,-0.0966372468166975,-1.09200810644918,0.392280726900205
0,-0.788696797092743,0.202677787096201,1.12126098654849,1.99648034760333,2.14436264720073,-0.658349284459106,0.392500447378101,0.798223807923872,1.32161244080031,1.03805773364462,1.99984282350054,0.335557795154859,1.32140431914796,1.80509339276154,-0.167817256245527,0.492795316185589,0.018298634427406,-0.523952583687901,0.105553957056717,1.11240608881763
1,-0.344786316667205,-1.23210103008659,-0.695778235242632,-1.33524142961685,-1.4069688231085,0.869829822990042,-1.21760153947451,0.929349930019527,0.159959290593053,-0.940370948112408,-0.358055602364447,-0.104004533351619,-0.0456864130010854,-0.312248215874261,0.578038192161976,2.40499568632709,1.90502179228809,1.71707272675901,-0.738586472152196,-0.420582500091284
1,0.0937382648057737,-0.332039941596701,-0.158516428620931,0.163747382916861,0.129826004665721,0.308544649102067,0.577895487578729,-0.656694913498423,-0.389799228885958,-0.531734013146039,0.205389008500651,0.51750619036642,-0.377044194357839,-0.416400505622749,-0.73105043563484,-1.78554269493249,-1.18362171442062,0.40329501181772,0.00525083602787237,-0.566999587139949
0,0.0626578028348788,0.320159416565769,0.375122989415338,1.38039119575202,0.41120273178753,-0.652684933532157,0.984777847087492,-0.475973816248053,0.746860118243796,0.335109214434764,2.66652423874633,-0.187098339893513,0.131746587167136,0.890611899163462,0.413439937569674,0.686939366950996,-0.114560581379649,1.50776927369538,0.988914013341621,1.08034143104532
1,0.925621411952032,1.2303856714638,-0.140625404120082,1.56766016392228,1.92619996500946,0.906467263213412,1.34482611390172,0.449713855335081,0.259408381924076,1.30948469059311,1.69031712569903,1.66336221693847,1.86838217173852,1.65001441692969,1.636929563945,0.652266843838904,0.512425165849244,-0.0907831308478838,-0.845571111603838,-0.946102095683575
1,-0.249936727102851,-1.43079406528584,-2.08325831299952,-1.70386220295934,-0.41644996258397,-1.52239222934211,-0.823433489915446,0.148860748239375,-0.455976643041346,-0.447744219869415,-0.947154791858305,-0.0633029649657832,-1.49688415754209,-2.04707797356089,-0.376077814879228,-0.217357399441728,-0.382529372204022,1.71270623469368,1.22116700304348,-0.853204588228256
1,0.328562883350386,1.6798498222245,2.14026972034336,1.95763339994276,0.387472050354347,0.605561939966769,-0.140208939323391,0.0240041992094118,-0.000315134160829511,0.788215200788804,1.12011237429111,0.16066026039429,-0.374470335825918,-0.0996351044246057,1.29096411323863,-0.201695086855726,0.243849727222208,0.732661719016232,-0.287181926781703,-0.318847033944845
1,0.705019901434108,2.70871719686638,1.11689515761512,1.00210911420545,0.639558790918554,-0.235254399158974,-1.08086426392045,-0.969645034824661,-0.28018357022877,0.248819324539843,-0.658057264266725,0.164847809917153,0.756210662837228,-0.447938026215312,-0.227244159289873,-0.364055022590251,-0.733258843296627,-1.49400649100466,0.498829957435184,1.50573465395762
1,0.22699316793581,-0.586110831787034,-1.06095813991191,0.0671062547509419,0.567838943847825,0.231271892211305,0.30752055626257,0.170466114088587,0.0131076136771964,-0.173578921994732,-0.0962291802544907,-0.382995215796275,0.647772333802211,0.176263342642835,0.13128721201144,0.748465892411284,0.827534240782446,-0.972353654000085,-0.601549150226748,-0.529031484401301
0,0.141151220878295,0.654887665204713,1.09713396915214,0.365426436677087,0.561633046959442,0.585802491710084,0.781572171056004,0.798152855562755,2.34291752105433,-0.823711685627599,0.532829903656551,-0.822717010022898,-0.4325719888255,0.6222567340302,1.04932810088541,0.769567141568207,0.712173398082561,0.644435605929851,-0.364528393282804,0.547007069831571
1,-1.37231945117277,-1.35063848508497,-1.86936709559767,-1.76614906322484,-2.17647105709507,-0.113816425999318,-0.957903161371461,-0.863959795760007,-1.179308365992,0.13531591808617,0.647802857055618,-0.205575742818662,-0.146628575110851,0.28572003311463,0.0359198131371029,-1.50553343371701,-0.831866615007693,-0.564977429515825,-0.952782788459134,-0.805644592274015
1,-0.573685226232655,-1.63253409920469,-0.453000444527204,0.0785986998662029,0.727953752237037,-0.441615820415761,0.402879323505876,-1.04931355883294,-1.01983795319426,0.333162019951931,-0.0522486724382807,0.934877135437067,0.339297010458363,1.08964413070321,0.212232782118756,0.64641996125905,-0.595504885996749,-0.735637129949601,-1.91680780496387,-2.35636600165632
1,0.483185233517484,1.40751299418232,0.636639990849494,-0.854988850993255,-3.43934922296436,-1.92883826167235,0.238571288585773,0.352907570055172,0.152310571149042,-0.523457659022514,0.260584776018939,-0.228190248802922,-0.308918959200097,-0.00700562722989384,-1.30823016650341,-0.0627869560879176,-0.0513776254588276,1.23637721063982,1.62548380426807,0.458189995890242
0,1.02487024917568,0.864818755427227,0.0661666552942002,2.24430356342434,0.850838318903025,0.333614270060648,0.919138277253724,0.30976417991093,0.536257785771243,0.671099632720622,2.03142589036192,-0.531881318812752,-2.09354935019818,-0.164455782947688,-0.33063247145307,2.13031494200547,2.84513807394836,1.93630748615668,-1.07914670381491,1.73167503044537
1,-0.219335506438747,-0.63357794142294,-0.599305743270629,-0.450062177515986,-1.75284486565331,-1.41086156592397,-1.2530776967778,-0.960032710074385,-1.21077050374044,-1.22224585393009,-2.21959026571788,-1.46728673318955,-0.605646243663072,0.637400671196193,0.403042994586629,-0.88132581288864,-0.281397541941494,-0.0639048134026392,-1.22540886010296,-0.619490576782812
0,-0.0830798237522889,0.0291293668939931,-0.0361462090789567,-0.0896332817975689,-0.222078467232688,-0.0351805117284917,-1.03750106687577,-0.640021513047027,0.703979054128566,1.55764064204643,-0.119112634089991,-1.0364164572463,0.0962266880029514,0.479283301255773,0.46144353443434,-0.613843108726334,-0.46348505975374,-0.487100274489174,-2.07585460654917,-1.1766013590899
1,0.71219587619741,0.432600414729337,1.88021295252245,0.651358728383454,1.08802475653122,-1.16189946945223,0.292423495766905,-0.17408577308567,0.724505454191572,0.4594312663311,1.29825760274113,0.714036844290567,1.88874855767389,-1.08627463087605,-1.82031814593509,-1.90916009277345,-0.364335839562968,1.40944466174928,-1.0658155962609,-1.12628144924597
1,-0.454164022141125,-1.33529466578592,-0.0848257340278823,-0.610052745992924,-0.353483437879669,0.837995677029479,1.16946532670117,-0.673997623608986,-1.0906209521686,-0.13143460339054,-0.208577477457295,0.538334682713809,-1.09444779644892,-0.104734126463611,0.131223697034065,0.263210690253512,1.16268938637778,-0.286691348503254,-2.37604334859293,-0.287688309797567
1,0.13013723290362,-2.32804938659575,-0.338478476332355,2.01302539716019,2.04922871633639,0.440933599129787,-1.22007525425637,-1.33698210117195,-0.922754680570387,-1.13645548694439,-0.190366307449153,0.720698500070119,-0.697661294501492,-1.45763277730647,0.14156766041717,0.449663681537702,-1.45924392651655,-0.648502711444052,0.222487127328421,-0.350022255861256
0,0.244174919088515,0.00196196171625077,-0.0404679587322805,0.711447359295539,0.580983756321078,-1.23446593747479,-1.8229099178087,0.295911468768876,-0.795507587202965,-0.340906843508187,1.3915637330859,0.592487300692302,-0.015753141433018,0.797680775877214,-0.737998895376508,-0.361196850429107,0.787629537471763,-0.158677159364183,0.281544877448979,1.3662324258399
0,0.190448123299456,-0.429978678486011,-0.329973979860483,0.0958076525351096,-0.0258706906340238,-0.0146442778408671,1.36615731843128,0.111043134326497,0.356653747489378,-0.420234526556896,2.17657541877817,-0.348297014156974,-1.4340662123399,-2.39958910224902,-1.64638425652464,-1.21714903386538,-1.23405750437762,-1.18613787737564,-1.27179281963138,-0.220175409078121
1,-0.0770734422330868,-0.168468743398153,1.27332981507517,1.13098045864126,-0.34124608647076,0.536870863872449,-0.278444497481618,-1.50887165311909,-0.210654435202204,0.193864706752283,-1.23693828707678,-0.786198124434663,-0.861559759804024,-0.514607872191753,0.752511501777428,-0.221216025718539,-0.436587521164409,-0.4993891858361,-1.73762287239481,-2.33512179036354
0,-0.773155574986452,-0.991971739410096,-0.459805495066854,0.111869784354504,0.337690766157937,2.38980553354727,1.78903977406562,0.282427987283215,1.1415126167604,0.852137974931366,-0.023654684084936,-0.322071368555097,-1.87779137700053,-0.722028065883438,-1.70130776800905,-0.590322289107616,0.0800331724986657,-1.01224362075907,-1.46289073193137,-0.397611452378084
1,-1.41637572274432,-2.10828250748669,-1.24566570582314,-0.381597463249386,0.189139448202609,-0.0321007858017905,0.961458167210579,0.864976151822888,-0.849598389232876,-0.83699147416548,-0.0934334994019162,0.749552124644284,0.116051779190593,0.137148330082846,0.512766762854398,0.668792201996092,-1.02653188380753,-1.84215862701459,-0.56977050658113,0.425347926830573
0,-0.751955117154496,-0.735274032896339,-0.286005398806278,-0.862632625446233,-1.93055859788065,0.389523468451477,-0.796694180473057,-0.336286527672032,1.18794611269962,3.12524579292733,1.68346834029713,1.26121494210522,0.428345488188814,2.07371425197483,1.45799689367526,0.391461183286518,0.149628520284412,-1.31878973695994,-1.79224278292568,0.817667766469012
1,1.73096153112622,0.52865181838975,0.000705478848908868,-0.426394918512879,0.274811770867018,-0.633133243504316,-0.133850846423994,1.5043148537706,0.381675375012461,0.793116792129823,-0.128411595659966,-1.78112826719487,-0.122538335023049,-0.452925162396428,-1.76260647895769,-0.825279908000441,-0.15893927942814,0.492859468310742,0.748896249481782,1.3542656565468
0,0.0264299497549845,-0.613077535089269,0.90540369426934,1.80152553364488,0.831995690808569,0.237161639436235,-0.454864621256595,-0.43173426264662,1.50612777154419,0.894793477313127,0.578659401919334,-0.0826901399175995,-0.0959427658250185,-0.470338051608945,-0.0789703672519144,0.307446855601641,-0.832240713183618,0.875468188678311,0.390957816009699,1.43301003658541
1,1.15139300537578,0.986047014083518,1.34378416168405,1.20665261635949,1.0280386315722,0.152044689074473,0.181003363773995,-0.333985414385863,0.689034704983436,2.04402753956302,1.46033095879793,-0.179638091902499,0.938165632457383,0.414389454828838,-1.11763227720344,-1.29525795273764,0.0838273896890793,1.03113329131674,0.192997768188323,1.04019434242156
1,0.412772775447957,0.190244866929401,1.2041828206073,0.868581103834534,2.1370343459271,0.974704847051817,0.967358912852957,-0.947608813667168,-1.2609226906401,-2.65225936085676,-1.4933725378922,-0.597057402618629,0.978657215773193,-0.706109060429484,0.198556252636483,0.91432109650395,1.35299355370204,2.67130007970615,1.71144599579687,2.23518407724261
1,1.88542439127872,0.665683801431951,1.12381773087753,1.70178528133507,0.125639102748072,-0.230099395786063,0.257874074148582,1.04923167868592,0.132259697127081,0.18363356289767,0.633198649717141,1.72645492326637,0.641989385641072,0.597049511292036,-0.194941679766598,-0.113972182808415,0.372477033686121,-0.644659470896054,0.494166384055364,1.48330235558977
1,0.559887733997611,-1.02640806836784,0.150194779903695,-0.380068897233819,-1.4510120834608,-2.12428474481833,-2.562745783225,-1.32636531508561,-0.866508379428367,-0.197491397173793,0.491219092304785,-0.841642381135777,-1.2806228440332,-0.311859348614932,-1.09441514250152,1.53671207597112,0.127180257381692,1.1911075467912,0.0515826453250879,0.211857310814833
0,-0.807489774763922,-0.400064461137504,1.69777758352848,1.12240802672099,1.56916971878851,0.551427477893388,1.68569787942756,1.15295390181013,1.9842906054695,0.936263611017825,0.885159316544501,-1.32975759833398,-0.161296349943495,-0.247915397034032,0.399593350300531,-0.471840322070106,-0.0908880367406187,0.0731883600501668,-0.0277897896691778,-0.0141521219098368
1,-0.362557591395899,-0.0755858520678299,-1.26973826894256,-1.35438658110023,0.41929396919854,0.265168300068708,-0.369675978876061,-1.71737622851354,-1.13214495242013,-1.31487492002551,-0.773562379954217,0.186518796360725,1.15211336815767,-0.0798284011421631,0.652713018731046,0.623647836259891,0.595210660017064,-0.283540777022148,-0.224347549102416,-0.3105763527952
1,0.637336036846165,-0.576085281345668,-0.364781126266959,0.202263315886887,-0.274350403727244,-0.697468042068839,-0.818400625280099,-1.03207080737583,-1.57195182169203,0.0166454257050047,-0.0338152841845705,-0.266159872853405,-0.455053131018751,-1.26969964959566,-0.820195262160439,-0.0769190215874457,0.286743920713215,-0.387360765666199,-0.478014161246569,0.493831815921335
1,0.0821221497102433,-0.361811127832698,-1.9549136162469,-1.9667732393091,-1.27740397070463,-1.00206219389101,-2.08975002950047,-0.242856976060589,-0.839865462122016,-2.27475251167675,-0.998660518470297,-0.754409118536793,-0.300165150392368,-1.70221042705486,-0.199280853142467,-1.0009337759614,-0.28371972243101,1.00477687837809,1.46947424133044,1.48761072240651
0,3.07775676956118,2.63231684031822,1.39763304814249,-0.128732299757522,0.484898356340897,0.478138240670531,0.481483183557767,-0.705468274842545,1.17802747027332,0.526574646909055,0.3338801133317,0.389258254334565,-0.918438787749846,-0.74815227199331,-1.15903275804427,0.240932931546755,-0.812932536305141,0.664389630088245,1.16385633163977,0.517749104940068
1,0.17835269767546,0.791543244272502,0.36276438124073,0.755889997661768,-0.614516396365199,0.440653501301297,0.418304185636614,0.401853730797224,0.935139661103743,1.01650613977196,1.69678015152325,1.26755766987723,1.67476731958757,0.687720151231508,-1.33944414934162,-2.28565417200963,-0.698797125319652,-1.67526411789678,-0.0597145939925833,1.27346046865444
1,-1.25203462936215,0.534613685635952,-0.100959232108011,0.260520241832715,0.00924599464660225,-0.503369878335934,0.29865712068803,0.563305642146056,0.271604938731523,0.029081283746632,-0.0891984004197907,0.272706744274178,0.109810671353364,-0.973437897081644,-1.61780581045649,-2.01261774982732,-0.172827888848486,0.482779214338534,-0.9590594088334,-0.889169581685995
0,1.14943466406855,1.83817170220646,-1.21425844311453,-0.986515018892556,-0.741847225363699,-0.500872549526409,-0.34100466632266,1.82533422267466,2.37814488225934,1.08885617826432,0.427186654561519,-0.234227843175703,-0.0935070575175549,1.34475668783059,0.179918700307503,-0.6896362676162,1.2256750194758,0.780376926773681,-0.840470148623073,-0.184934035565305
1,-0.592822282490992,0.854014640868987,0.219816223633969,-0.397599039270768,-0.663020029619288,0.434827833217299,-0.496548154895095,0.214989446046334,-0.715574841156103,-1.04388027097467,-1.03168337924529,-0.436735889292224,-1.81611160568664,-1.31126587875565,-0.695974922480528,0.546199858888549,-1.29062592633673,-0.49887467279475,-0.0338351396875838,-0.380953349378407
1,0.150400389942725,0.383913497579061,0.0159221721508892,0.462433244504289,0.995013849451444,0.4472671476053,-0.399806026228797,0.848460836685209,0.559974138196221,0.666809408306334,0.281090428793724,-0.0567886741013649,0.0447961538015603,2.33136502686849,2.38320065456192,1.34614619567983,-0.134446608825864,-0.930175111718491,-0.597603177477742,-0.771547268737488
1,1.40051637827067,1.7691665598039,-0.659952013294506,0.0355301132383932,-0.147357046956704,-0.890905607406388,1.13577466599886,-0.3284818288127,-1.02693918606715,-0.942882007861416,-1.6397727063851,-0.585953437146329,-1.29511279176517,-1.07396737227601,-0.648163540314713,-1.27567993768028,-0.17869227477273,-0.86450884063234,-0.74652830629688,0.55246310001072
1,-0.075409449455441,-1.13650477505893,-1.51991369602611,-1.52899774805327,0.952956578171432,1.23064922481482,-0.65679759960578,-0.979940328658276,-1.41684840886969,-2.14630512152702,-1.92137621407906,-0.148320069591461,-0.493385002951408,0.0218229808022588,0.380017898732811,-0.187515201751619,-0.388565920793423,-1.15876156875096,-0.231193479783823,-0.267350507526182
1,-0.0252343132342545,-0.91004126662255,-1.26262385018142,-1.6821827671481,-1.56095311546434,-1.03923369051661,-0.51354339579634,-0.210202154827863,-0.404032616959252,-0.278257903011055,0.239989907082833,0.553628608129076,0.803362375632215,1.59114667884864,0.92156643130342,0.0669706689500674,1.77434012405917,0.311907348913896,-0.474698160663913,1.55966345252134
1,0.21453534483444,1.59683474507961,-0.21675604542488,-1.58515739487374,-0.434085249747763,-1.02167146769152,-1.23218389295358,-1.0744060491525,0.00343333662009183,-0.867587446490937,-1.37735495732786,-0.665663510699697,0.798638732455003,1.3170622072768,0.679163109908497,0.316394393470833,-0.263275537130167,-0.310417629825494,0.213413384831661,0.0395118296073181
0,0.126345232761847,-0.0134941191972407,-1.53484979885471,-0.578576873254272,-1.1335849697358,-1.22125510929722,1.00258588442719,1.51903308549838,2.26417430951978,-0.128454555181658,0.189622844014574,-0.594614629294814,-0.140732616358805,-0.497631976873202,0.356942377333704,1.30789635182212,-1.79693294556518,-0.798380575189279,-1.15863024234295,1.73382680134139
1,-0.182649907131959,-0.24046640312834,-0.541655878038543,-1.491448420371,0.161667838965724,-0.00843325774308564,0.235401745361136,0.956340515795514,1.08301437837047,0.842220008456297,0.743076186667248,-0.57017890306221,0.195780553400006,0.88205832776739,1.12657806224662,-0.392907223469744,0.339858202620472,-0.461366204063011,-2.78080303955509,-2.90522687048927
0,-2.11793014072427,0.0548088279010283,0.746144503494586,1.23006417480207,1.59721476394003,0.409846459350756,0.579062230112647,0.829962366703642,-0.194278398431138,0.554902605556257,1.74049215999604,1.09686722877947,0.348502657691644,-0.883141375359389,-0.814991220242391,1.11305906987168,-0.989922003583852,-0.421155509786362,-0.18903718540465,0.668324989007779
0,0.5951468945782,-0.216683112729185,-0.470889060918674,-0.572178000743559,0.910255723750246,0.225035946426255,1.37603605242537,1.46151076275896,0.72216246473988,0.697602800844923,2.32754961704242,0.905980261891135,2.33248428780891,-0.405786542963721,1.4150946528346,0.0862797186748157,0.78929221550183,-1.36079128024213,-1.05838987149858,0.352524985388492
1,0.72978334512834,-0.387870716510411,-1.1115309873922,-1.75422421951341,-2.45243231410295,-1.30110885768494,0.0624237354410962,-0.346337610037449,-0.794647078138535,-0.936677089606908,-1.22306840678968,-0.768229881179434,0.234269195472923,0.711090171452297,0.676608323553531,-0.254623290173748,0.374497832741546,0.0687407167580188,1.79308497707599,2.20062397792175
